!  
! R    D    M    P
4001
45.31362473932379 271471.4070303359 4586052031267.07 -104701828625.26758
45.37368599971905 270060.02435276343 4586472205799.69 -104567854640.57056
45.433826868731394 268655.9496328708 4586891860104.709 -104434045747.26701
45.49404745187861 267259.14522434684 4587310994779.715 -104300401758.18886
45.55434785481836 265869.5736735621 4587729610421.7295 -104166922486.33662
45.61472818334834 264487.19771859195 4588147707627.211 -104033607744.87997
45.675188543406485 263111.9802882421 4588565286992.048 -103900457347.15698
45.735729041071146 261743.8845010809 4588982349111.568 -103767471106.67438
45.79634978256127 260382.873664476 4589398894580.533 -103634648837.10802
45.85705087423664 259028.91127363444 4589814923993.138 -103501990352.30203
45.91783242259788 257681.96101065274 4590230437943.014 -103369495466.26921
45.978694534286916 256341.9867435622 4590645437023.2295 -103237163993.19107
46.039637316086974 255008.9525253883 4591059921826.286 -103104995747.41772
46.1006608749228 253682.82259321082 4591473892944.126 -102972990543.46745
46.161765317860905 252363.56136722793 4591887350968.122 -102841148196.02744
46.22295075210967 251051.1334498273 4592300296489.089 -102709468519.95312
46.2842172850196 249745.50362465985 4592712730097.273 -102577951330.2685
46.34556502408348 248446.6368557198 4593124652382.363 -102446596442.16571
46.40699407693657 247154.49828642744 4593536063933.481 -102315403671.00555
46.4685045513568 245869.05323871868 4593946965339.188 -102184372832.31696
46.53009655526497 244590.2672121372 4594357357187.481 -102053503741.79698
46.591770196724895 243318.10588293298 4594767240065.799 -101922796215.31117
46.65352558394368 242052.53510316287 4595176614561.015 -101792250068.89296
46.71536282527173 240793.5208998012 4595585481259.439 -101661865118.74478
46.77728202920319 239541.02947384526 4595993840746.827 -101531641181.23622
46.83928330437597 238295.02719943481 4596401693608.366 -101401578072.90527
46.90136675957196 237055.48062297126 4596809040428.687 -101271675610.4582
46.963532503717246 235822.35646224202 4597215881791.857 -101141933610.76933
47.0257806458823 234595.62160554942 4597622218281.386 -101012351890.88045
47.08811129528214 233375.24311084443 4598028050480.219 -100882930268.00175
47.15052456127657 232161.18820486343 4598433378970.746 -100753668559.51144
47.21302055337032 230953.4242822713 4598838204334.795 -100624566582.95508
47.27559938121329 229751.91890480675 4599242527153.633 -100495624156.04625
47.33826115460069 228556.63980043386 4599646348007.97 -100366841096.66646
47.401005983473326 227367.5548624951 4600049667477.955 -100238217222.86491
47.46383397791757 226184.6321488751 4600452486143.18 -100109752352.85849
47.52674524816586 225007.83988115756 4600854804582.677 -99981446305.03159
47.58973990459669 223837.14644379745 4601256623374.921 -99853298897.93637
47.65281805773487 222672.52038329098 4601657943097.828 -99725309950.29227
47.715979818251675 221513.93040735243 4602058764328.756 -99597479280.98671
47.77922529696511 220361.34538409335 4602459087644.505 -99469806709.07434
47.84255460484002 219214.73434120786 4602858913621.319 -99342292053.77725
47.90596785298837 218074.06646515953 4603258242834.884 -99214935134.48486
47.96946515266937 216939.31110037537 4603657075860.328 -99087735770.7542
48.03304661528973 215810.4377484412 4604055413272.226 -98960693782.30907
48.096712352403785 214687.41606730258 4604453255644.591 -98833808989.04124
48.16046247571376 213570.21587046963 4604850603550.884 -98707081211.00926
48.22429709706997 212458.80712622422 4605247457564.011 -98580510268.43863
48.28821632847086 211353.15995683614 4605643818256.317 -98454095981.72247
48.352220282063435 210253.24463777491 4606039686199.599 -98327838171.4207
48.41630907014333 209159.0315969328 4606435061965.09 -98201736658.26036
48.48048280515499 208070.49141384952 4606829946123.476 -98075791263.13527
48.54474159969194 206987.59481893934 4607224339244.884 -97950001807.10631
48.60908556649691 205910.31269272405 4607618241898.889 -97824368111.40134
48.673514818462074 204838.616065069 4608011654654.509 -97698889997.41498
48.73802946862926 203772.47611442237 4608404578080.211 -97573567286.70856
48.80262963019009 202711.86416705986 4608797012743.906 -97448399801.01015
48.86731541648626 201656.75169633134 4609188959212.953 -97323387362.2148
48.93208694100965 200607.11032191306 4609580418054.159 -97198529792.38364
48.99694431740266 199562.9118090612 4609971389833.774 -97073826913.74474
49.061887659458144 198524.12806787432 4610361875117.501 -96949278548.693
49.12691708111994 197490.73115255122 4610751874470.485 -96824884519.78918
49.19203269648287 196462.6932606604 4611141388457.323 -96700644649.76076
49.25723461979296 195439.98673240928 4611530417642.059 -96576558761.50151
49.322522965447696 194422.58404991784 4611918962588.183 -96452626678.07178
49.38789784799617 193410.4578364962 4612307023858.638 -96328848222.6979
49.45335938213932 192403.58085592536 4612694602015.8125 -96205223218.77254
49.51890768273011 191401.92601174195 4613081697621.547 -96081751489.85443
49.58454286477372 190405.46634652698 4613468311237.128 -95958432859.66869
49.65026504342779 189414.1750411967 4613854443423.295 -95835267152.10648
49.71607433400258 188428.02541429884 4614240094740.235 -95712254191.22461
49.7819708519612 187446.99092131114 4614625265747.588 -95589393801.24605
49.84795471291983 186471.04515394368 4615009957004.441 -95466685806.55974
49.914026032647776 185500.16183944693 4615394169069.337 -95344130031.72063
49.98018492706792 184534.31483991773 4615777902500.263 -95221726301.44893
50.046431512256746 183573.47815161472 4616161157854.662 -95099474440.63095
50.11276590444459 182617.62590427446 4616543935689.43 -94977374274.31895
50.17918822001587 181666.7323604311 4616926236560.909 -94855425627.73001
50.24569857550923 180720.77191473966 4617308061024.9 -94733628326.24763
50.312297087617814 179779.7190933031 4617689409636.651 -94611982195.42017
50.37898387318942 178843.54855300245 4618070282950.867 -94490487060.96199
50.445759049226716 177912.23508083017 4618450681521.702 -94369142748.75246
50.51262273288747 176985.7535932271 4618830605902.766 -94247949084.83641
50.57957504148473 176064.07913542297 4619210056647.119 -94126905895.4238
50.646616092487086 175147.18688077902 4619589034307.281 -94006013006.89023
50.713746003518686 174235.05213013777 4619967539435.22 -93885270245.77602
50.78096489235971 173327.65031116936 4620345572582.361 -93764677438.78688
50.84827287694643 172424.95697772733 4620723134299.585 -93644234412.79324
50.915670075371416 171526.94780920498 4621100225137.224 -93523940994.8311
50.98315660588378 170633.5986098954 4621476845645.067 -93403797012.10075
51.05073258688936 169744.88530835437 4621852996372.361 -93283802291.96765
51.11839813695094 168860.78395676738 4622228677867.805 -93163956661.96202
51.18615337478844 167981.27073031894 4622603890679.556 -93044259949.77887
51.25399841927916 167106.32192656532 4622978635355.226 -92924711983.27763
51.32193338945794 166235.9139648108 4623352912441.884 -92805312590.48296
51.38995840451744 165370.02338548654 4623726722486.058 -92686061599.58353
51.45807358380824 164508.62684953347 4624100066033.7295 -92566958838.93257
51.526279046839235 163651.70113778615 4624472943630.341 -92448004137.04776
51.59457491327751 162799.22315036485 4624845355820.788 -92329197322.61148
51.662961302948965 161951.16990606248 4625217303149.43 -92210538224.47021
51.73143833583824 161107.5185417423 4625588786160.079 -92092026671.63458
51.800006132089024 160268.24631173516 4625959805396.011 -91973662493.27953
51.86866481200424 159433.3305872398 4626330361399.955 -91855445518.7442
51.93741449604629 158602.74885572688 4626700454714.104 -91737375577.5316
52.00625530483722 157776.47872034615 4627070085880.106 -91619452499.30862
52.07518735915897 156954.49789933575 4627439255439.075 -91501676113.9064
52.14421077995356 156136.7842254354 4627807963931.578 -91384046251.31984
52.21332568832332 155323.3156453021 4628176211897.646 -91266562741.70775
52.28253220553111 154514.07021892857 4628543999876.771 -91149225415.3922
52.35183045300054 153709.026119065 4628911328407.905 -91032034102.85931
52.42122055231603 152908.16163064522 4629278198029.46 -90914988634.75916
52.49070262522329 152111.45515021152 4629644609279.311 -90798088841.90465
52.56027679362938 151318.8851853464 4630010562694.792 -90681334555.27242
52.629943179602904 150530.43035410627 4630376058812.704 -90564725606.00258
52.6997019053743 149746.0693844569 4630741098169.306 -90448261825.39873
52.76955309333597 148965.78111371302 4631105681300.321 -90331943044.92757
52.8394968660426 148189.5444879794 4631469808740.935 -90215769096.21887
52.90953334621127 147417.33856159632 4631833481025.798 -90099739811.06564
52.97966265672173 146649.14249658654 4632196698689.0205 -89983855021.42407
53.04988492061661 145884.9355621057 4632559462264.182 -89868114559.4134
53.12020026110164 145124.69713389527 4632921772284.319 -89752518257.31543
53.1906088015458 144368.4066937389 4633283629281.94 -89637065947.57544
53.261110665481716 143616.04382891944 4633645033789.013 -89521757462.80063
53.331705976605534 142867.58823168362 4634005986336.972 -89406592635.76187
53.402394858777534 142123.01969870203 4634366487456.717 -89291571299.39198
53.47317743602213 141382.3181305381 4634726537678.613 -89176693286.78668
53.5440538325281 140645.46353111728 4635086137532.492 -89061958431.20433
53.615024172648845 139912.43600719914 4635445287547.651 -88947366566.06525
53.68608858090258 139183.21576785212 4635803988252.854 -88832917524.95268
53.757247181972566 138457.78312393086 4636162240176.33 -88718611141.61166
53.82850010070734 137736.11848755658 4636520043845.778 -88604447249.95003
53.8998474621209 137018.20237159956 4636877399788.363 -88490425684.03722
53.97128939139296 136304.01538916482 4637234308530.719 -88376546278.1053
54.042826013869146 135593.53825307972 4637590770598.943 -88262808866.54779
54.114457455061284 134886.7517753843 4637946786518.607 -88149213283.9206
54.18618384064739 134183.63686682648 4638302356814.748 -88035759364.9414
54.25800529647223 133484.17453635437 4638657482011.872 -87922446944.48969
54.329921948547316 132788.34589061694 4639012162633.954 -87809275857.60632
54.40193392305119 132096.13213346418 4639366399204.44 -87696245939.49435
54.474041346329614 131407.5145654505 4639720192246.245 -87583357025.51799
54.54624434489585 130722.47458334031 4640073542281.754 -87470608951.20337
54.61854304543082 130040.99367961679 4640426449832.822 -87358001552.23766
54.69093757478337 129363.05344199244 4640778915420.775 -87245534664.46948
54.76342805997048 128688.63555292244 4641130939566.411 -87133208123.90909
54.83601462817748 128017.72178912058 4641482522789.998 -87021021766.72752
54.90869740675827 127350.29402107742 4641833665611.277 -86908975429.25697
54.98147652323558 126686.33421258086 4642184368549.46 -86797068947.991
55.054352105301184 126025.82442023895 4642534632123.23 -86685302159.5841
55.12732428081597 125368.74679300726 4642884456850.747 -86573674900.85162
55.20039317781045 124715.08357171397 4643233843249.639 -86462187008.7695
55.27355892448479 124064.81708859192 4643582791837.01 -86350838320.47464
55.34682164920907 123417.92976681121 4643931303129.436 -86239628673.26468
55.420181480523524 122774.40412001395 4644279377642.968 -86128557904.59769
55.493638547138765 122134.22275185178 4644627015893.13 -86017625852.09267
55.567192977935996 121497.3683555258 4644974218394.923 -85906832353.5287
55.640844901967256 120863.8237133284 4645320985662.82 -85796177246.84503
55.71459444845563 120233.57169618802 4645667318210.77 -85685660370.14186
55.788441746795485 119606.59526321551 4646013216552.198 -85575281561.6793
55.8623869265527 118982.8774612535 4646358681200.003 -85465040659.87746
55.936430117464944 118362.40142442718 4646703712666.563 -85354937503.31659
56.010571449441656 117745.15037369965 4647048311463.73 -85244971930.73723
56.08481105256467 117131.10761642504 4647392478102.833 -85135143781.03918
56.15914905708815 116520.25654590857 4647736213094.679 -85025452893.28288
56.23358559343893 115912.58064096638 4648079516949.55 -84915899106.68785
56.308120792216705 115308.06346548811 4648422390177.209 -84806482260.63373
56.38275478419427 114706.68866800179 4648764833286.895 -84697202194.65947
56.45748770031778 114108.43998124059 4649106846787.324 -84588058748.46365
56.532319671706915 113513.30122171245 4649448431186.694 -84479051761.90431
56.60725082965518 112921.25628927122 4649789586992.68 -84370181074.99908
56.68228130563009 112332.28916669013 4650130314712.435 -84261446527.92426
56.757411231273416 111746.38391923791 4650470614852.593 -84152847961.01584
56.832640738401416 111163.5246942562 4650810487919.268 -84044385214.76883
56.90796995900513 110583.69572073943 4651149934418.054 -83936058129.83725
56.98339902525035 110006.88130891889 4651488954854.025 -83827866547.03423
57.05892806947825 109433.06584984384 4651827549731.737 -83719810307.33147
57.13455722420534 108862.23381497031 4652165719555.226 -83611889251.85938
57.210286622123775 108294.36975574863 4652503464828.009 -83504103221.9076
57.286116396101605 107729.45830321424 4652840786053.086 -83396452058.92395
57.362046679182974 107167.48416758038 4653177683732.94 -83288935604.51512
57.438077604588365 106608.43213783282 4653514158369.534 -83181553700.44609
57.514209305714864 106052.28708132639 4653850210464.316 -83074306188.64026
57.59044191613635 105499.03394338416 4654185840518.216 -82967192911.17915
57.66677556960375 104948.65774689805 4654521049031.646 -82860213710.30286
57.74321040004528 104401.14359193198 4654855836504.506 -82753368428.40947
57.81974654156672 103856.47665532598 4655190203436.177 -82646656908.05481
57.89638412845143 103314.6421903053 4655524150325.522 -82540078991.95331
